building_id,n_obs,coverage,pct_missing,mean_load,std_load,min_load,max_load,n_zeros,primary_use,site_id,sqm,timezone,site_airtemp_coverage
Lamb_office_Maggie,17194,0.9801,1.99,2.11,3.27,0.0,17.4,304,Office,Lamb,1134.0,Europe/London,0.9998857142857143
Lamb_education_Sylvester,17194,0.9801,1.99,2.77,3.12,0.0,12.5,1109,Education,Lamb,2132.0,Europe/London,0.9998857142857143
Lamb_education_Philomena,17194,0.9801,1.99,35.69,33.24,0.0,137.01,26,Education,Lamb,12732.0,Europe/London,0.9998857142857143
Robin_office_Antonina,17194,0.9801,1.99,421.64,79.58,161.7,686.7,0,Office,Robin,6099.7,Europe/London,0.9999429093400319
Robin_education_Jasper,17194,0.9801,1.99,166.98,23.48,95.6,249.7,0,Education,Robin,3462.0,Europe/London,0.9999429093400319
Lamb_education_Emery,17194,0.9801,1.99,36.68,34.39,0.0,148.9,15,Education,Lamb,10133.0,Europe/London,0.9998857142857143
Lamb_assembly_Elinor,17194,0.9801,1.99,20.54,20.62,0.0,108.7,0,Entertainment/public assembly,Lamb,4598.0,Europe/London,0.9998857142857143
Lamb_education_Lawrence,17194,0.9801,1.99,6.66,7.38,0.0,34.4,15,Education,Lamb,2143.0,Europe/London,0.9998857142857143
Robin_education_Derick,17194,0.9801,1.99,539.23,122.44,3.12,961.5,0,Education,Robin,13965.0,Europe/London,0.9999429093400319
Robin_office_Maryann,17194,0.9801,1.99,235.75,44.57,83.91,388.1,0,Office,Robin,3201.0,Europe/London,0.9999429093400319
Robin_education_Julius,17194,0.9801,1.99,350.96,104.62,117.2,719.4,0,Education,Robin,12850.0,Europe/London,0.9999429093400319
Eagle_education_Petra,17194,0.9801,1.99,66.49,7.69,47.0,102.0,0,Education,Eagle,2320.6,US/Eastern,0.9998289233576643
Robin_education_Della,17194,0.9801,1.99,2.97,2.79,0.0,12.0,99,Education,Robin,499.3,Europe/London,0.9999429093400319
Eagle_assembly_Candice,17194,0.9801,1.99,35.73,43.93,0.0,175.31,199,Entertainment/public assembly,Eagle,7867.8,US/Eastern,0.9998289233576643
Eagle_public_Missy,17194,0.9801,1.99,30.61,9.62,0.0,66.3,302,Public services,Eagle,1908.2,US/Eastern,0.9998289233576643
Eagle_education_Paul,17194,0.9801,1.99,25.09,12.32,0.0,61.02,2221,Education,Eagle,4008.1,US/Eastern,0.9998289233576643
Eagle_education_Shana,17194,0.9801,1.99,47.21,11.78,0.0,66.7,814,Education,Eagle,2359.8,US/Eastern,0.9998289233576643
Mouse_health_Estela,17194,0.9801,1.99,355.42,136.96,0.0,665.0,1308,Healthcare,Mouse,17193.0,Europe/London,0.9999429093400319
Mouse_science_Micheal,17194,0.9801,1.99,163.28,237.79,0.0,1000.0,10292,Technology/science,Mouse,5931.0,Europe/London,0.9999429093400319
Fox_education_Jacqueline,17193,0.98,2.0,55.4,82.35,0.0,283.64,6253,Education,Fox,11797.3,US/Mountain,0.9999429972068631
Eagle_office_Marisela,17193,0.98,2.0,133.2,42.14,0.0,276.2,833,Office,Eagle,8399.5,US/Eastern,0.9998289233576643
Fox_utility_Marian,17193,0.98,2.0,445.4,399.12,0.0,1702.55,2,Utility,Fox,2040.0,US/Mountain,0.9999429972068631
Eagle_public_Preston,17193,0.98,2.0,320.32,76.79,82.4,550.38,0,Public services,Eagle,25861.3,US/Eastern,0.9998289233576643
Eagle_education_Maragret,17193,0.98,2.0,22.12,4.44,10.0,38.0,0,Education,Eagle,1228.2,US/Eastern,0.9998289233576643
Fox_assembly_Bradley,17193,0.98,2.0,145.02,73.34,0.0,444.08,518,Entertainment/public assembly,Fox,75207.8,US/Mountain,0.9999429972068631
Wolf_office_Bobbie,17193,0.98,2.0,27.25,11.7,0.0,57.82,1,Office,Wolf,4691.0,Europe/Dublin,1.0
Wolf_office_Emanuel,17193,0.98,2.0,15.22,6.16,0.0,39.39,2,Office,Wolf,2005.0,Europe/Dublin,1.0
Wolf_education_Dolores,17193,0.98,2.0,34.56,18.91,0.0,92.8,3,Education,Wolf,6117.0,Europe/Dublin,1.0
Hog_office_Elke,17193,0.98,2.0,65.37,30.07,0.0,141.0,10,Office,Hog,9635.7,US/Central,0.9998859879147189
Fox_office_Essie,17193,0.98,2.0,32.83,32.86,0.0,145.94,18,Office,Fox,12244.3,US/Mountain,0.9999429972068631
Wolf_education_Katie,17193,0.98,2.0,26.87,11.25,0.0,67.16,1,Education,Wolf,2803.0,Europe/Dublin,1.0
Wolf_education_Miguel,17193,0.98,2.0,35.38,16.98,0.0,99.71,1,Education,Wolf,5403.0,Europe/Dublin,1.0
Wolf_education_Laurinda,17193,0.98,2.0,219.07,107.88,47.61,502.85,0,Education,Wolf,18706.0,Europe/Dublin,1.0
Wolf_education_Cheryl,17193,0.98,2.0,131.77,62.68,22.17,340.66,0,Education,Wolf,25605.0,Europe/Dublin,1.0
Wolf_education_Josefa,17193,0.98,2.0,8.03,5.13,0.0,24.82,1,Education,Wolf,750.0,Europe/Dublin,1.0
Wolf_retail_Toshia,17193,0.98,2.0,71.9,50.72,7.29,206.44,0,Retail,Wolf,4209.0,Europe/Dublin,1.0
Wolf_office_Darleen,17193,0.98,2.0,43.62,19.05,15.0,92.0,0,Office,Wolf,5036.0,Europe/Dublin,1.0
Wolf_office_Haydee,17193,0.98,2.0,8.23,5.3,0.0,26.14,1,Office,Wolf,1129.0,Europe/Dublin,1.0
Hog_office_Mari,17193,0.98,2.0,51.66,30.09,13.0,155.32,0,Office,Hog,6302.4,US/Central,0.9998859879147189
Hog_office_Marlene,17193,0.98,2.0,44.62,24.76,0.0,133.1,84,Office,Hog,7451.3,US/Central,0.9998859879147189
Hog_office_Corey,17193,0.98,2.0,117.38,43.21,0.0,277.0,69,Office,Hog,12033.9,US/Central,0.9998859879147189
Fox_education_Shaun,17193,0.98,2.0,68.68,43.24,0.0,287.15,2290,Education,Fox,6616.9,US/Mountain,0.9999429972068631
Eagle_education_Samantha,17193,0.98,2.0,270.04,28.78,142.53,400.95,0,Education,Eagle,12518.5,US/Eastern,0.9998289233576643
Fox_office_Brandy,17193,0.98,2.0,30.85,20.08,0.0,93.76,9,Office,Fox,3921.8,US/Mountain,0.9999429972068631
Fox_office_Karima,17193,0.98,2.0,71.54,39.08,5.28,137.74,0,Office,Fox,4806.1,US/Mountain,0.9999429972068631
Hog_office_Simon,17193,0.98,2.0,19.66,10.13,5.0,55.0,0,Office,Hog,2550.4,US/Central,0.9998859879147189
Hog_office_Catalina,17193,0.98,2.0,49.45,34.43,0.0,180.52,133,Office,Hog,4900.4,US/Central,0.9998859879147189
Fox_office_Thelma,17193,0.98,2.0,125.41,45.87,9.5,225.17,0,Office,Fox,11052.3,US/Mountain,0.9999429972068631
Hog_office_Randi,17191,0.9799,2.01,90.48,49.04,1.68,253.29,0,Office,Hog,8556.3,US/Central,0.9998859879147189
Fox_retail_Manie,17192,0.9799,2.01,64.82,26.77,0.0,118.37,14,Retail,Fox,4201.4,US/Mountain,0.9999429972068631
Bull_education_Kristal,17192,0.9799,2.01,407.63,40.06,228.0,537.0,0,Education,Bull,18853.5,US/Central,0.9981174054424097
Fox_office_Molly,17191,0.9799,2.01,6.82,4.67,0.0,23.52,14,Office,Fox,576.3,US/Mountain,0.9999429972068631
Bear_education_Darrell,17192,0.9799,2.01,38.93,25.96,12.06,101.4,0,Education,Bear,5234.4,US/Pacific,1.0
Bear_education_Owen,17192,0.9799,2.01,150.94,62.02,0.0,269.57,3,Education,Bear,17949.0,US/Pacific,1.0
Bear_public_Jocelyn,17192,0.9799,2.01,48.87,11.86,30.38,89.2,0,Public services,Bear,6382.5,US/Pacific,1.0
Wolf_education_Loren,17192,0.9799,2.01,232.55,83.14,0.0,453.87,1,Education,Wolf,12190.0,Europe/Dublin,1.0
Bear_public_Rayna,17192,0.9799,2.01,112.63,67.39,33.2,235.15,0,Public services,Bear,15469.7,US/Pacific,1.0
Bear_education_Shelley,17192,0.9799,2.01,163.66,56.8,83.75,306.5,0,Education,Bear,22378.8,US/Pacific,1.0
Bear_education_Wade,17192,0.9799,2.01,55.16,22.62,0.0,136.6,7,Education,Bear,10552.8,US/Pacific,1.0
Bear_public_Lowell,17191,0.9799,2.01,205.57,39.39,105.45,338.25,0,Public services,Bear,12299.8,US/Pacific,1.0
Bear_education_Marie,17192,0.9799,2.01,23.95,12.39,10.73,62.71,0,Education,Bear,4739.9,US/Pacific,1.0
Wolf_office_Rochelle,17191,0.9799,2.01,16.25,8.9,0.0,44.94,4,Office,Wolf,3115.0,Europe/Dublin,1.0
Fox_education_Shawanda,17192,0.9799,2.01,10.72,9.16,0.0,44.19,3,Education,Fox,960.1,US/Mountain,0.9999429972068631
Hog_assembly_Maribel,17192,0.9799,2.01,826.44,212.73,245.5,1444.0,0,Entertainment/public assembly,Hog,13306.3,US/Central,0.9998859879147189
Fox_education_Rosie,17191,0.9799,2.01,127.43,24.46,50.5,203.28,0,Education,Fox,8445.2,US/Mountain,0.9999429972068631
Hog_office_Leanne,17192,0.9799,2.01,132.6,23.81,58.18,201.84,0,Office,Hog,7646.1,US/Central,0.9998859879147189
Bear_public_Orville,17192,0.9799,2.01,37.1,20.73,9.5,91.8,0,Public services,Bear,2700.0,US/Pacific,1.0
Hog_office_Joey,17192,0.9799,2.01,1160.79,475.99,54.16,3043.11,0,Office,Hog,31275.8,US/Central,0.9998859879147189
Bear_education_Lila,17192,0.9799,2.01,214.95,42.75,136.45,304.05,0,Education,Bear,11483.9,US/Pacific,1.0
Wolf_office_Nadia,17191,0.9799,2.01,74.57,22.45,28.16,157.04,0,Office,Wolf,2745.0,Europe/Dublin,1.0
Wolf_education_Tammie,17192,0.9799,2.01,83.31,22.02,20.91,148.49,0,Education,Wolf,7836.0,Europe/Dublin,1.0
Fox_education_Stacia,17192,0.9799,2.01,77.58,7.59,4.85,97.81,0,Education,Fox,3134.5,US/Mountain,0.9999429972068631
Hog_education_Bruno,17192,0.9799,2.01,264.43,34.55,162.45,386.5,0,Education,Hog,13972.0,US/Central,0.9998859879147189
Fox_education_Elizabeth,17192,0.9799,2.01,419.38,205.07,0.0,852.91,2062,Education,Fox,25295.4,US/Mountain,0.9999429972068631
Fox_parking_Tommie,17191,0.9799,2.01,87.1,10.29,55.97,110.24,0,Parking,Fox,37633.4,US/Mountain,0.9999429972068631
Fox_assembly_Cathy,17192,0.9799,2.01,58.31,14.17,4.19,97.99,0,Entertainment/public assembly,Fox,13386.0,US/Mountain,0.9999429972068631
Fox_education_Gloria,17191,0.9799,2.01,664.03,40.82,495.04,800.45,0,Education,Fox,14087.5,US/Mountain,0.9999429972068631
Fox_assembly_Audrey,17192,0.9799,2.01,12.73,3.4,1.48,25.77,0,Entertainment/public assembly,Fox,1108.8,US/Mountain,0.9999429972068631
Bull_education_Delia,17189,0.9798,2.02,584.1,385.45,0.0,1598.0,5093,Education,Bull,28356.2,US/Central,0.9981174054424097
Bull_education_Lenny,17189,0.9798,2.02,35.66,7.44,7.0,66.0,0,Education,Bull,4294.9,US/Central,0.9981174054424097
Bear_education_Katy,17189,0.9798,2.02,121.79,36.86,41.8,253.8,0,Education,Bear,13752.6,US/Pacific,1.0
Wolf_education_Cody,17190,0.9798,2.02,22.81,20.34,0.0,94.41,14,Education,Wolf,2639.0,Europe/Dublin,1.0
Rat_office_Avis,17190,0.9798,2.02,871.97,299.34,0.0,1972.14,360,Office,Rat,44099.2,US/Eastern,0.9996579052397514
Hog_office_Patrick,17187,0.9797,2.03,10.59,3.98,3.65,26.33,0,Office,Hog,964.8,US/Central,0.9998859879147189
Bull_assembly_Lance,17187,0.9797,2.03,444.11,44.38,237.0,615.0,0,Entertainment/public assembly,Bull,24355.6,US/Central,0.9981174054424097
Bull_education_Carl,17185,0.9795,2.05,628.44,51.09,386.0,888.0,0,Education,Bull,25622.0,US/Central,0.9981174054424097
Panther_education_Sophia,17184,0.9795,2.05,116.66,54.24,0.0,180.03,2954,Education,Panther,4559.0,US/Eastern,0.999829001367989
Panther_lodging_Marisol,17184,0.9795,2.05,134.85,65.33,0.0,293.61,3028,Lodging/residential,Panther,18667.3,US/Eastern,0.999829001367989
Panther_office_Ruthie,17184,0.9795,2.05,96.47,47.79,0.0,172.03,3028,Office,Panther,4211.3,US/Eastern,0.999829001367989
Panther_education_Jerome,17184,0.9795,2.05,400.05,188.77,0.0,610.92,3027,Education,Panther,11974.0,US/Eastern,0.999829001367989
Panther_assembly_Gwyneth,17184,0.9795,2.05,196.37,98.18,0.0,462.49,3128,Entertainment/public assembly,Panther,7109.6,US/Eastern,0.999829001367989
Panther_retail_Romeo,17184,0.9795,2.05,357.18,173.92,0.0,610.91,3027,Retail,Panther,15027.5,US/Eastern,0.999829001367989
Bull_education_Dottie,17185,0.9795,2.05,1295.91,264.68,0.0,2617.0,305,Education,Bull,39822.6,US/Central,0.9981174054424097
Panther_lodging_Gale,17183,0.9794,2.06,85.69,41.81,0.0,160.03,3029,Lodging/residential,Panther,5499.9,US/Eastern,0.999829001367989
Panther_lodging_Kara,17182,0.9794,2.06,145.12,70.58,0.0,298.26,2998,Lodging/residential,Panther,18667.3,US/Eastern,0.999829001367989
Panther_office_Lauretta,17183,0.9794,2.06,142.43,69.58,0.0,258.29,3029,Office,Panther,3366.8,US/Eastern,0.999829001367989
Panther_other_Bettie,17182,0.9794,2.06,11.62,5.74,0.0,23.45,3027,Other,Panther,436.5,US/Eastern,0.999829001367989
Panther_education_Violet,17182,0.9794,2.06,124.18,60.28,0.0,229.8,2909,Education,Panther,730.9,US/Eastern,0.999829001367989
Panther_education_Hugh,17182,0.9794,2.06,496.14,231.57,0.0,694.81,3027,Education,Panther,10395.0,US/Eastern,0.999829001367989
Panther_assembly_Pamella,17182,0.9794,2.06,62.7,77.19,0.0,265.85,3384,Entertainment/public assembly,Panther,7556.5,US/Eastern,0.999829001367989
Panther_lodging_Cora,17183,0.9794,2.06,111.54,54.84,0.0,242.95,2991,Lodging/residential,Panther,17433.0,US/Eastern,0.999829001367989
Panther_office_Christin,17183,0.9794,2.06,12.9,18.37,0.0,69.26,3953,Office,Panther,1474.9,US/Eastern,0.999829001367989
Panther_lodging_Kirk,17182,0.9794,2.06,126.7,61.05,0.0,269.65,2732,Lodging/residential,Panther,18667.3,US/Eastern,0.999829001367989
Panther_education_Shelton,17182,0.9794,2.06,100.55,50.36,0.0,232.94,3029,Education,Panther,5649.3,US/Eastern,0.999829001367989
Bull_education_Jeffery,17183,0.9794,2.06,513.17,136.77,0.0,1029.0,1081,Education,Bull,2783.5,US/Central,0.9981174054424097
Panther_retail_Kristina,17183,0.9794,2.06,24.98,18.69,0.0,69.41,3361,Retail,Panther,5487.9,US/Eastern,0.999829001367989
Eagle_assembly_Lacy,17180,0.9793,2.07,118.33,25.85,0.0,204.76,328,Entertainment/public assembly,Eagle,15467.3,US/Eastern,0.9998289233576643
Bull_education_Arthur,17181,0.9793,2.07,405.69,49.36,175.0,568.0,0,Education,Bull,22083.2,US/Central,0.9981174054424097
Hog_education_Janell,17179,0.9792,2.08,3331.4,1057.4,0.0,7233.3,1,Education,Hog,26718.3,US/Central,0.9998859879147189
Fox_assembly_Boyce,17178,0.9791,2.09,337.73,104.15,0.0,716.14,308,Entertainment/public assembly,Fox,15520.9,US/Mountain,0.9999429972068631
Rat_education_Humberto,17173,0.9789,2.11,174.85,117.16,0.0,630.18,15,Education,Rat,9288.0,US/Eastern,0.9996579052397514
Bull_assembly_Nick,17173,0.9789,2.11,940.52,153.54,0.0,1784.0,98,Entertainment/public assembly,Bull,32032.8,US/Central,0.9981174054424097
Bull_education_Bernice,17173,0.9789,2.11,298.1,71.0,0.0,593.88,829,Education,Bull,14481.9,US/Central,0.9981174054424097
Fox_health_Lorena,17172,0.9788,2.12,41.13,11.99,0.0,85.23,10,Healthcare,Fox,3428.5,US/Mountain,0.9999429972068631
Bull_education_Antonia,17171,0.9787,2.13,472.07,99.6,0.0,917.0,139,Education,Bull,37099.0,US/Central,0.9981174054424097
Fox_education_Marcelina,17171,0.9787,2.13,3.66,3.27,0.0,20.71,71,Education,Fox,400.8,US/Mountain,0.9999429972068631
Bull_lodging_Travis,17170,0.9787,2.13,830.83,148.28,0.0,1560.0,158,Lodging/residential,Bull,69275.1,US/Central,0.9981174054424097
Bull_education_Dan,17168,0.9786,2.14,176.68,23.92,80.0,262.0,0,Education,Bull,11941.4,US/Central,0.9981174054424097
Bull_assembly_Brandon,17168,0.9786,2.14,76.74,16.54,11.0,142.0,0,Entertainment/public assembly,Bull,4140.1,US/Central,0.9981174054424097
Bull_education_Elva,17169,0.9786,2.14,58.86,9.4,14.0,98.0,0,Education,Bull,5631.9,US/Central,0.9981174054424097
Bull_public_Hyun,17168,0.9786,2.14,445.98,62.81,129.0,784.0,0,Public services,Bull,45791.7,US/Central,0.9981174054424097
Bull_education_Shona,17167,0.9785,2.15,189.44,12.97,0.0,373.0,50,Education,Bull,1352.8,US/Central,0.9981174054424097
Bull_assembly_Beau,17167,0.9785,2.15,499.88,183.57,0.0,1189.0,273,Entertainment/public assembly,Bull,46789.1,US/Central,0.9981174054424097
Rat_public_Nell,17166,0.9785,2.15,47.11,19.89,4.0,108.29,0,Public services,Rat,4754.4,US/Eastern,0.9996579052397514
Rat_education_Elsie,17166,0.9785,2.15,103.89,190.38,0.0,736.75,33,Education,Rat,34978.6,US/Eastern,0.9996579052397514
Rat_retail_Jeffrey,17167,0.9785,2.15,73.82,33.93,0.08,177.86,0,Retail,Rat,1532.9,US/Eastern,0.9996579052397514
Bull_education_Jae,17167,0.9785,2.15,531.37,45.95,338.0,711.0,0,Education,Bull,16463.9,US/Central,0.9981174054424097
Rat_public_Tammara,17166,0.9785,2.15,7.16,4.25,0.0,20.9,1,Public services,Rat,457.5,US/Eastern,0.9996579052397514
Hog_education_Odell,17166,0.9785,2.15,529.22,50.07,356.82,719.02,0,Education,Hog,14537.7,US/Central,0.9998859879147189
Rat_assembly_Dovie,17166,0.9785,2.15,22.95,10.84,0.26,64.39,0,Entertainment/public assembly,Rat,1481.8,US/Eastern,0.9996579052397514
Rat_public_Julieann,17166,0.9785,2.15,4.22,4.7,0.0,12.84,40,Public services,Rat,402.8,US/Eastern,0.9996579052397514
Rat_assembly_Lillie,17166,0.9785,2.15,12.84,16.21,0.0,71.43,16,Entertainment/public assembly,Rat,171.2,US/Eastern,0.9996579052397514
Rat_assembly_Kelley,17166,0.9785,2.15,2.59,1.59,0.0,8.04,127,Entertainment/public assembly,Rat,83.4,US/Eastern,0.9996579052397514
Rat_public_Neil,17166,0.9785,2.15,23.53,12.41,0.0,65.93,15,Public services,Rat,1325.6,US/Eastern,0.9996579052397514
Rat_assembly_Rolland,17166,0.9785,2.15,39.07,24.37,0.0,156.67,4,Entertainment/public assembly,Rat,662.7,US/Eastern,0.9996579052397514
Rat_assembly_Michel,17166,0.9785,2.15,14.35,10.32,1.92,35.61,0,Entertainment/public assembly,Rat,713.0,US/Eastern,0.9996579052397514
Rat_assembly_Pam,17166,0.9785,2.15,7.91,8.61,0.0,35.72,32,Entertainment/public assembly,Rat,516.0,US/Eastern,0.9996579052397514
Rat_assembly_Kristy,17166,0.9785,2.15,48.37,37.06,0.0,149.71,21,Entertainment/public assembly,Rat,1082.4,US/Eastern,0.9996579052397514
Rat_public_Caroline,17166,0.9785,2.15,147.45,41.47,9.88,244.92,0,Public services,Rat,4407.2,US/Eastern,0.9996579052397514
Rat_lodging_Dwight,17165,0.9784,2.16,23.14,11.56,0.0,65.64,5,Lodging/residential,Rat,1432.6,US/Eastern,0.9996579052397514
Bull_services_Juanita,17165,0.9784,2.16,126.43,21.88,0.0,211.0,88,Services,Bull,44779.2,US/Central,0.9981174054424097
Bull_public_Jefferson,17165,0.9784,2.16,37.27,12.47,0.0,70.0,274,Public services,Bull,6015.4,US/Central,0.9981174054424097
Rat_public_Duane,17165,0.9784,2.16,75.09,46.55,1.95,217.53,0,Public services,Rat,10431.4,US/Eastern,0.9996579052397514
Bull_education_Miranda,17164,0.9783,2.17,166.91,22.61,76.0,256.0,0,Education,Bull,10008.4,US/Central,0.9981174054424097
Bull_lodging_Abby,17163,0.9783,2.17,13.3,1.98,2.0,23.5,0,Lodging/residential,Bull,1054.4,US/Central,0.9981174054424097
Bull_education_Geneva,17164,0.9783,2.17,29.18,12.37,0.0,61.0,409,Education,Bull,2321.8,US/Central,0.9981174054424097
Bull_office_Anne,17163,0.9783,2.17,20.73,2.44,11.0,30.0,0,Office,Bull,1499.0,US/Central,0.9981174054424097
Bull_assembly_Dorethea,17163,0.9783,2.17,19.01,6.44,0.0,39.0,228,Entertainment/public assembly,Bull,3234.8,US/Central,0.9981174054424097
Bull_education_Barry,17164,0.9783,2.17,995.9,59.56,193.0,1775.0,0,Education,Bull,18440.1,US/Central,0.9981174054424097
Hog_office_Cornell,17162,0.9782,2.18,1421.33,415.89,106.7,2966.22,0,Office,Hog,62385.0,US/Central,0.9998859879147189
Bull_education_Violeta,17162,0.9782,2.18,126.49,87.26,0.0,479.0,348,Education,Bull,10330.3,US/Central,0.9981174054424097
Bull_education_Roseann,17159,0.9781,2.19,250.47,27.23,0.0,493.0,45,Education,Bull,10241.2,US/Central,0.9981174054424097
Bull_lodging_Danielle,17160,0.9781,2.19,25.8,8.93,0.0,51.0,1265,Lodging/residential,Bull,4188.6,US/Central,0.9981174054424097
Bull_office_Hilton,17160,0.9781,2.19,6.51,1.22,0.0,12.0,95,Office,Bull,743.6,US/Central,0.9981174054424097
Hog_lodging_Retha,17156,0.9779,2.21,359.06,59.93,134.63,589.69,0,Lodging/residential,Hog,17389.0,US/Central,0.9998859879147189
Rat_public_Kathleen,17155,0.9778,2.22,27.94,8.74,14.43,62.52,0,Public services,Rat,1114.8,US/Eastern,0.9996579052397514
Bear_education_Santos,17155,0.9778,2.22,8.0,7.52,1.6,32.0,0,Education,Bear,1349.3,US/Pacific,1.0
Bear_education_Irene,17155,0.9778,2.22,86.92,31.09,46.6,177.75,0,Education,Bear,2415.1,US/Pacific,1.0
Bear_education_Lewis,17155,0.9778,2.22,23.45,9.7,12.0,56.25,0,Education,Bear,4588.3,US/Pacific,1.0
Bear_lodging_Evan,17155,0.9778,2.22,175.58,48.4,94.25,287.0,0,Lodging/residential,Bear,17205.6,US/Pacific,1.0
Fox_assembly_Carlos,17155,0.9778,2.22,108.24,43.94,0.0,294.47,3,Entertainment/public assembly,Fox,6706.9,US/Mountain,0.9999429972068631
Bull_assembly_Nathanial,17153,0.9777,2.23,214.05,44.94,0.0,363.0,183,Entertainment/public assembly,Bull,23436.5,US/Central,0.9981174054424097
Rat_office_Mei,17153,0.9777,2.23,20.44,5.31,8.43,43.41,0,Office,Rat,743.2,US/Eastern,0.9996579052397514
Rat_education_Dreama,17151,0.9776,2.24,92.36,25.3,0.0,171.38,1,Education,Rat,9801.3,US/Eastern,0.9996579052397514
Fox_education_Virginia,17150,0.9775,2.25,9.41,6.42,0.0,36.05,6,Education,Fox,1186.7,US/Mountain,0.9999429972068631
Rat_education_Alfred,17145,0.9773,2.27,359.99,166.46,0.0,872.62,8,Education,Rat,19230.9,US/Eastern,0.9996579052397514
Rat_assembly_Jennie,17144,0.9772,2.28,2.44,2.1,0.0,9.92,205,Entertainment/public assembly,Rat,192.0,US/Eastern,0.9996579052397514
Rat_other_Lan,17144,0.9772,2.28,13.82,1.78,2.16,22.08,0,Other,Rat,999.8,US/Eastern,0.9996579052397514
Bear_education_Mara,17144,0.9772,2.28,506.51,37.96,378.35,636.25,0,Education,Bear,11903.3,US/Pacific,1.0
Rat_public_Stacey,17143,0.9771,2.29,15.94,6.7,6.49,35.75,0,Public services,Rat,8297.6,US/Eastern,0.9996579052397514
Rat_public_Corinne,17143,0.9771,2.29,24.91,9.89,1.1,50.41,0,Public services,Rat,2311.0,US/Eastern,0.9996579052397514
Rat_public_Michelle,17143,0.9771,2.29,67.65,36.32,0.0,181.35,3,Public services,Rat,3254.7,US/Eastern,0.9996579052397514
Rat_assembly_Silvia,17143,0.9771,2.29,10.92,5.52,0.73,32.83,0,Entertainment/public assembly,Rat,172.6,US/Eastern,0.9996579052397514
Rat_education_Cinthia,17143,0.9771,2.29,22.31,27.03,0.0,128.75,5481,Education,Rat,6438.2,US/Eastern,0.9996579052397514
Rat_assembly_Erwin,17143,0.9771,2.29,15.92,10.57,0.04,62.32,0,Entertainment/public assembly,Rat,218.0,US/Eastern,0.9996579052397514
Rat_education_Imelda,17142,0.9771,2.29,2.86,0.49,2.0,4.29,0,Education,Rat,3669.7,US/Eastern,0.9996579052397514
Rat_public_Vickie,17143,0.9771,2.29,43.28,36.63,0.0,133.53,5,Public services,Rat,836.1,US/Eastern,0.9996579052397514
Rat_office_Annis,17143,0.9771,2.29,32.62,10.74,7.01,62.91,0,Office,Rat,594.6,US/Eastern,0.9996579052397514
Lamb_education_Renae,17140,0.977,2.3,1.51,4.26,0.0,14.9,15227,Education,Lamb,6993.0,Europe/London,0.9998857142857143
Rat_assembly_Jamie,17138,0.9769,2.31,27.36,19.52,0.0,108.33,1,Entertainment/public assembly,Rat,1047.4,US/Eastern,0.9996579052397514
Bear_education_Benita,17139,0.9769,2.31,521.54,59.09,279.38,732.04,0,Education,Bear,13142.2,US/Pacific,1.0
Rat_public_Chrissy,17139,0.9769,2.31,55.73,15.65,0.0,127.34,4,Public services,Rat,2043.9,US/Eastern,0.9996579052397514
Mouse_health_Buddy,17134,0.9766,2.34,5.87,8.3,0.0,17.64,11417,Healthcare,Mouse,1749.0,Europe/London,0.9999429093400319
Bear_science_Eleanor,17133,0.9766,2.34,35.42,12.43,11.82,80.4,0,Technology/science,Bear,3081.3,US/Pacific,1.0
